date,port_ret,sigma_ewma,VaR,ES,exceed
2025-01-28,0.004617437860477913,0.00674176248109569,-0.011434878858890388,-0.015225639759129724,0
2025-01-29,-0.001968956825559587,0.0066335151778029,-0.011329157004805615,-0.015066097096267253,0
2025-01-30,0.008557946086873325,0.006449489875652804,-0.011014866393412794,-0.014589594587811318,0
2025-01-31,-0.005561353015776316,0.006595033809642599,-0.011186008539311976,-0.014855563126271386,0
2025-02-03,-0.00382964263171659,0.006537623538815484,-0.011058845354189425,-0.014638336056955591,0
2025-02-04,0.009596369167752028,0.006407500292965853,-0.010943153800304008,-0.014392890916082647,0
2025-02-05,0.0070053401427224715,0.006642146827368614,-0.011343898708189012,-0.015129971212613117,0
2025-02-06,0.0011703773103020065,0.006664496608046095,-0.011273459983481298,-0.015007176109317661,0
2025-02-07,-0.006628571745986189,0.006467825841752901,-0.01094077769041056,-0.01430506874008093,0
2025-02-10,0.007009451728515692,0.006477583087509801,-0.010957282750891287,-0.014388037144955559,0
2025-02-11,-0.0023672420739990763,0.006510720582878744,-0.010975002997101265,-0.014607092342655538,0
2025-02-12,-0.002590019758967055,0.0063389544611107875,-0.010722782778247075,-0.01430414300702193,0
2025-02-13,0.011057936125092427,0.006178502665010718,-0.010362869753578273,-0.013831006071374632,0
2025-02-14,0.0008423896506793982,0.006574202503075892,-0.011026555780065454,-0.014442948680434907,0
2025-02-18,0.003077951417788216,0.006377264888475048,-0.010789040406715507,-0.014296350118135678,0
2025-02-19,-0.001296349868395219,0.006228785122808937,-0.010747833584193766,-0.014105025564208831,0
2025-02-20,0.00030006890426825805,0.006047373780297996,-0.010142934337687738,-0.013391298079844901,0
2025-02-21,-0.0077467467422986935,0.005863607110060842,-0.009884175612753454,-0.013227732074719986,0
2025-02-24,-0.00360935102306581,0.005993304609816326,-0.009941190222279829,-0.012923816568966183,0
2025-02-25,-3.792385810347243e-05,0.005877598406300422,-0.009907760485765287,-0.01322246017789152,0
2025-02-26,0.0031148311939866447,0.005698550652344976,-0.009665460117222233,-0.01278901556222622,0
2025-02-27,-0.014663245594251806,0.005577383003445505,-0.009459944513451387,-0.012627072372226053,1
2025-02-28,0.0050410326213659595,0.006491641963212092,-0.01120139579920337,-0.014783062259405972,0
2025-03-03,-0.005560639531722922,0.006413863971835115,-0.010757628597248525,-0.014316573628621397,0
2025-03-04,-0.0031492276738108727,0.006365896221770963,-0.01073087521170821,-0.01434983722565802,0
2025-03-05,0.009677089469083022,0.006219985106128963,-0.010549878669283492,-0.014021093817612261,0
2025-03-06,-0.011179356266526719,0.006479636214541401,-0.010867944837528854,-0.014573383838483932,1
2025-03-07,0.003404746139125392,0.006853117884325677,-0.011704209066071994,-0.015481469689297226,0
2025-03-10,-0.01687613593311127,0.006696480346315513,-0.011554846562047808,-0.015285146300015828,1
2025-03-11,-0.001004124814934615,0.00769678607789287,-0.013280884517176414,-0.017672381727843904,0
2025-03-12,0.0032825008388106536,0.007466363302957661,-0.012881762589042575,-0.016756129473384295,0
2025-03-13,-0.0034837782627294422,0.007283424662811802,-0.012439115510548705,-0.016675128490227138,0
2025-03-14,0.012394900010331389,0.007112916489651475,-0.012064402835406572,-0.015952003387031476,0
2025-03-17,0.008395911513916055,0.00753498366988259,-0.01278028196787222,-0.01686409083462463,0
2025-03-18,-0.0033736228218496644,0.00758939391388034,-0.01287256859923035,-0.01708967864284661,0
2025-03-19,0.0075115475719344516,0.007404447706472617,-0.012645806688013824,-0.01644853910818503,0
2025-03-20,-0.004060107607559038,0.007410917345588224,-0.012492448269548985,-0.01658565128185696,0
2025-03-21,-0.0036384529257594833,0.00725365167181672,-0.012303107441769668,-0.016275995957642723,0
